Position,Track Name,Artist,Streams,URL,Date,Region,Spotify ID
21,Bella y Sensual,Romeo Santos,114451,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,43109,ar,['0ERbK7qVqveCaBWIiYCrl3']
22,Robarte un Beso,Carlos Vives,108603,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,43109,ar,['0JcNysfWVWaMS7R6vzGB2k']
23,Escápate Conmigo,Wisin,102335,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,43109,ar,['1KSqYYJFyfTecXFk9M0prc']
24,Síguelo Bailando,Ozuna,99729,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,43109,ar,['5Y9fnynLlIvqtM710MHzfz']
25,Hellow Cotto,Mueva Records,99580,https://open.spotify.com/track/6iqyAmNK8VeMthNAASNPgA,43109,ar,['6iqyAmNK8VeMthNAASNPgA']
26,3 A.M.,Jesse & Joy,99102,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,43109,ar,['0yyZN5ASdrYu0XYWFzfxUu']
27,Quiero Repetir,Ozuna,93629,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,43109,ar,['0MIcPSq9n2z5H8TAfEstri']
28,Felices los 4,Maluma,93374,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,43109,ar,['0qYTZCo5Bwh1nsUFGZP3zn']
29,Condenado Para el Millon,Paulo Londra,90047,https://open.spotify.com/track/5UjhWsB5rddZEPlNUcGDLV,43109,ar,['5UjhWsB5rddZEPlNUcGDLV']
30,Bum Bum Tam Tam,MC Fioti,89417,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,43109,ar,['4zWO4gvuFtw6EJZC5FFGlr']
31,Mi Gente,J Balvin,89044,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,43109,ar,['2rb5MvYT7ZIxbKW5hfcHx8']
32,Bonita,J Balvin,88908,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,43109,ar,['693iqPOQvhI7PobtR8CC8v']
33,Loco Enamorado,Abraham Mateo,88906,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,43109,ar,['4N1c5rmWOzRmB9SMacr5wB']
34,Una Lady Como Tú,Manuel Turizo,87338,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,43109,ar,['7MHN1aCFtLXjownGhvEQlF']
35,Explícale,Yandel,86300,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,43109,ar,['1LszjjoVwDDZcWUQbzeDLG']
36,Havana,Camila Cabello,81958,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,43109,ar,['0ofbQMrRDsUaVKq2mGLEAb']
37,Rockstar,Mueva Records,81197,https://open.spotify.com/track/68SacsuDnx8EWFPm2u1o4A,43109,ar,['68SacsuDnx8EWFPm2u1o4A']
38,Ahora Dice,Chris Jeday,77209,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,43109,ar,['22eADXu8DfOAUEDw4vU8qy']
39,New Rules,Dua Lipa,77077,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,43109,ar,['2ekn2ttSfGqwhhate0LSR0']
40,Shape of You,Ed Sheeran,75147,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,43109,ar,['7qiZfU4dY1lWllzX7mPBI3']
41,Mamita,CNCO,73750,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,43109,ar,['5ojXuKXBYq0apcNucYSDXq']
42,Olha a Explosão,MC Kevinho,73748,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,43109,ar,['6m2LNopVJKsvBB9l7Z1rwn']
43,El Farsante,Ozuna,72727,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,43109,ar,['5EId1m4DNwTf3at31w8bPJ']
44,Mi Mala,Mau y Ricky,71201,https://open.spotify.com/track/4XP6qLtHI0n9UjIPTsuqe8,43109,ar,['4XP6qLtHI0n9UjIPTsuqe8']
45,Como Antes,Yandel,71130,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,43109,ar,['5YzA563GXTuwQaRq24z1k5']
46,La Formula (feat. Chris Jeday),De La Ghetto,70733,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,43109,ar,['4XCQtUoRSh22Ep18ULmDnT']
47,Hey DJ,CNCO,70431,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,43109,ar,['209gZgcfLq2aUuu51vOWBl']
48,Tú Foto,Ozuna,69285,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,43109,ar,['5zSOVwaY3sVjnmLhuEfsuf']
49,Te Quiero Más,TINI,65310,https://open.spotify.com/track/1LJZUPoyDiYLO4DQS6pWS0,43109,ar,['1LJZUPoyDiYLO4DQS6pWS0']
50,Si Tú La Ves,Nicky Jam,63014,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,43109,ar,['4yN6xPLopmTLvc27pO9LIE']
51,Chambea,Bad Bunny,61199,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,43109,ar,['6ElmxV9B2mSNscEjP27M7i']
52,#Natural,Paty Cantú,53898,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,43109,ar,['6QY4K8DzL1HtAZbz7BGGOx']
53,Déjate Llevar,Juan Magán,47115,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,43109,ar,['3xWEI23MLJrD0dpDcDUTW6']
54,GPS,Maluma,43725,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,43109,ar,['3t6j6WNv2OSn6qm5Vxynub']
55,Perfect,Ed Sheeran,43657,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,43109,ar,['0tgVpDi06FyKpA1z0VMD4v']
56,Despacito (Featuring Daddy Yankee),Luis Fonsi,43588,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,43109,ar,['4aWmUDTfIPGksMNLV2rQP2']
57,Dorado,Ecko,42443,https://open.spotify.com/track/3J4cbpVuuo8sdLWcEajRA3,43109,ar,['3J4cbpVuuo8sdLWcEajRA3']
58,Dembow,Danny Ocean,42380,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,43109,ar,['2EzRdhuoPyNJDlep7lnNf2']
59,Luna Llena,Paulo Londra,39581,https://open.spotify.com/track/1kK7yrknQvA2wEU5zyG41m,43109,ar,['1kK7yrknQvA2wEU5zyG41m']
60,B.U.H.O (feat. Duki & Klave),Midel,38681,https://open.spotify.com/track/6F9BrSf6kqJkV6Uyq589uj,43109,ar,['6F9BrSf6kqJkV6Uyq589uj']
61,Bonita - Remix,J Balvin,38177,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3,43109,ar,['400nZFg9JEXd9DTBJf1PE3']
62,Esperándote,Manuel Turizo,38096,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,43109,ar,['1nfyE13arjOuO54HH0zmqj']
63,Me Llamas (feat. Maluma) - Remix,Piso 21,36770,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,43109,ar,['5hEM0JchdVzQ5PwvSfITeX']
64,Si Te Lastime,Seven Kayne,36611,https://open.spotify.com/track/7k09lnI8FXcEREvDps6oPJ,43109,ar,['7k09lnI8FXcEREvDps6oPJ']
65,Besándote,Piso 21,36344,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,43109,ar,['13X0XdLMOdtbXVtAj2ox4h']
66,Una Lady Como Tú - Remix,Manuel Turizo,36177,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW,43109,ar,['7MMRoGvm7uhoUVhGvHJ3yW']
67,Wolves,Selena Gomez,35858,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,43109,ar,['7EmGUiUaOSGDnUUQUDrOXC']
68,Que Rico Baila,Rombai,35579,https://open.spotify.com/track/5QTWB74jDroxV6DvMqV533,43109,ar,['5QTWB74jDroxV6DvMqV533']
69,What Lovers Do (feat. SZA),Maroon 5,35345,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,43109,ar,['3hBBKuWJfxlIlnd9QFoC8k']
70,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,34322,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,43109,ar,['3iDPALl8BoUbuXZgy6EOWY']
71,Todo Comienza en la Disco,Wisin,34081,https://open.spotify.com/track/3a2aBKuvgP1qHo3BqU3lGh,43109,ar,['3a2aBKuvgP1qHo3BqU3lGh']
72,rockstar,Post Malone,33535,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,43109,ar,['7wGoVu4Dady5GV0Sv4UIsx']
73,Loca (feat. Cali Y El Dandee),Maite Perroni,33212,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x,43109,ar,['05ZXXyeZFhZtA6DAP3Aw7x']
74,Sola (Remix) [feat. Daddy Yankee Wisin Farruko Zion & Lennox],Anuel Aa,32970,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,43109,ar,['5q2JbCNi4FcnglgPfxcV65']
75,Besame,Valentino,32536,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,43109,ar,['7Ckhk1XW5NV2k4jpqtQNlz']
76,Amor Amor Amor,Jennifer Lopez,32395,https://open.spotify.com/track/7h9sdbDEBfkWSmO4mzGED6,43109,ar,['7h9sdbDEBfkWSmO4mzGED6']
77,Cuando Se Pone a Bailar,Rombai,32277,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,43109,ar,['1MpKZi1zTXpERKwxmOu1PH']
78,La Rompe Corazones,Daddy Yankee,32067,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,43109,ar,['4okba5wu9mMLXx79DXLKi3']
79,La Modelo,Ozuna,31925,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,43109,ar,['2m2ZGfJcs3lHWNPzhWH3XH']
80,Piel a Piel,Dame 5,31776,https://open.spotify.com/track/2q3B7GLCEA4uYvuo2g5P82,43109,ar,['2q3B7GLCEA4uYvuo2g5P82']
81,Krippy Kush,Farruko,30527,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9,43109,ar,['7FfpP3YZ6fOWMdxkIAtud9']
82,Traicionera,Sebastian Yatra,30470,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,43109,ar,['5J1c3M4EldCfNxXwrwt8mT']
83,Otra Vez (feat. J Balvin),Zion & Lennox,29866,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,43109,ar,['3QwBODjSEzelZyVjxPOHdq']
84,Solo a Solas (feat. Maluma),Cosculluela,29326,https://open.spotify.com/track/4iKuG50iHNBaybQOo11yrN,43109,ar,['4iKuG50iHNBaybQOo11yrN']
85,Reggaetón Lento (Bailemos),CNCO,29318,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,43109,ar,['3AEZUABDXNtecAOSC1qTfo']
86,Intento,Ulises Bueno,29058,https://open.spotify.com/track/1nvomogWZSfnw3H4Uti0eL,43109,ar,['1nvomogWZSfnw3H4Uti0eL']
87,Dime Cosas Lindas,Dame 5,28320,https://open.spotify.com/track/335SGs7Q58sUqkbgqF5Z3J,43109,ar,['335SGs7Q58sUqkbgqF5Z3J']
88,Ahora Me Llama,Karol G,27909,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,43109,ar,['11ZRYISCsAsLyyJo47DudZ']
89,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,27756,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,43109,ar,['1bhUWB0zJMIKr9yVPrkEuI']
90,El Amante,Nicky Jam,27510,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,43109,ar,['3umS4y3uQDkqekNjVpiRUs']
91,Oncemil,Abel Pintos,27286,https://open.spotify.com/track/3y5ahYM9zwyOCt3mieZ0PZ,43109,ar,['3y5ahYM9zwyOCt3mieZ0PZ']
92,Netflixxx,Brytiago,26851,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,43109,ar,['5gFAT2DbEt4TOMXyAMEixG']
93,Gucci Gang,Lil Pump,26528,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,43109,ar,['43ZyHQITOjhciSUUNPVRHc']
94,Bebe (feat. Anuel AA),Ozuna,26266,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,43109,ar,['6SIrNxmmdbv1KUbFBu1PaN']
95,Muevelo Mami,Iacho,25880,https://open.spotify.com/track/2BIxGGD8Rs7OmJqkzmfxG2,43109,ar,['2BIxGGD8Rs7OmJqkzmfxG2']
96,Algo Tiene,Natalie Perez,25639,https://open.spotify.com/track/5HMLzZJYj3gRo2ulIBSC5d,43109,ar,['5HMLzZJYj3gRo2ulIBSC5d']
97,Diles (feat. Arcangel Nengo Flow Dj Luian & Mambo Kings),Farruko,25570,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,43109,ar,['2FrnTVSHjgnEylKGdHRUK1']
98,Chantaje,Shakira,25378,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,43109,ar,['6mICuAdrwEjh6Y6lroV2Kg']
99,Ready for the Night,Duki,25141,https://open.spotify.com/track/7JIjlqksUcoVWOM3XdINe6,43109,ar,['7JIjlqksUcoVWOM3XdINe6']
100,Una y Otra Vez,Rombai,24485,https://open.spotify.com/track/3VSt7R9LHTomKGP1RhkvuT,43109,ar,['3VSt7R9LHTomKGP1RhkvuT']
101,Dusk Till Dawn - Radio Edit,ZAYN,24373,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,43109,ar,['1j4kHkkpqZRBwE0A4CN4Yv']
102,Devuélveme El Corazón,Sebastian Yatra,24003,https://open.spotify.com/track/2uWg6P3lEsS1qQ2qg11TUx,43109,ar,['2uWg6P3lEsS1qQ2qg11TUx']
103,Háblame Bajito,Abraham Mateo,23871,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk,43109,ar,['1s46xFwjfRUkRlPlX3PwPk']
104,Nunca quise,Intoxicados,23854,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy,43109,ar,['0ZAJ660VP57lLK4U7NlGOy']
105,Creo,Callejeros,23612,https://open.spotify.com/track/5Bi9Cq5oVFy1OtUgecbegZ,43109,ar,['5Bi9Cq5oVFy1OtUgecbegZ']
106,Attention,Charlie Puth,23506,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,43109,ar,['4iLqG9SeJSnt0cSPICSjxv']
107,El Desorden,Ozuna,23195,https://open.spotify.com/track/0JOUrhZGMCx3lk9VosAQWl,43109,ar,['0JOUrhZGMCx3lk9VosAQWl']
108,Besos En Guerra,Morat,23076,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx,43109,ar,['1d0c62VFYauOOgxZ2eFUxx']
109,Too Good At Goodbyes,Sam Smith,23050,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,43109,ar,['1mXVgsBdtIVeCLJnSnmtdV']
110,Me Enamoré,Shakira,22652,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9,43109,ar,['4qknM1pQz53QOyfDVTjcM9']
111,Sigo Extrañándote,J Balvin,22262,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,43109,ar,['6qDF4wWL49CAVbgT7yuHl8']
112,Andas En Mi Cabeza,Chino & Nacho,22218,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,43109,ar,['5mey7CLLuFToM2P68Qu1gF']
113,Egoísta,Ozuna,22126,https://open.spotify.com/track/4X3CV9rXo3hQrkb0fzRAux,43109,ar,['4X3CV9rXo3hQrkb0fzRAux']
114,La Quiero Conocer,Marama,22032,https://open.spotify.com/track/2HNBSacyB6jm04n9dX2Mse,43109,ar,['2HNBSacyB6jm04n9dX2Mse']
115,Amor para un Rato,Olvidate!,21996,https://open.spotify.com/track/3j1o2GHPuRUoXC5KkiE6oU,43109,ar,['3j1o2GHPuRUoXC5KkiE6oU']
116,Something Just Like This,The Chainsmokers,21796,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,43109,ar,['6RUKPb4LETWmmr3iAEQktW']
117,How Long,Charlie Puth,21783,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,43109,ar,['32DGGj6KlNuBr6WaqRxpxi']
118,Spaghetti del Rock,Divididos,21611,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr,43109,ar,['6rg1MBZqggsQ5olFGTw0rr']
119,Vente Pa Ca,Ricky Martin,21600,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,43109,ar,['7DM4BPaS7uofFul3ywMe46']
120,Te Robo Remix,Gigolo Y La Exce,21347,https://open.spotify.com/track/2qHiGVZkLDpQr5MsBWspSD,43109,ar,['2qHiGVZkLDpQr5MsBWspSD']
121,El Amante - Remix,Nicky Jam,21316,https://open.spotify.com/track/04f13iELcsYpY2yeLiAcfq,43109,ar,['04f13iELcsYpY2yeLiAcfq']
122,Thinking Out Loud,Ed Sheeran,21276,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,43109,ar,['1Slwb6dOYkBlWal1PGtnNg']
123,Como Tú,Luciano Pereyra,21240,https://open.spotify.com/track/7IwNPHjpZMkggv0qlh1rUO,43109,ar,['7IwNPHjpZMkggv0qlh1rUO']
124,River (feat. Ed Sheeran),Eminem,21234,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,43109,ar,['5UEnHoDYpsxlfzWLZIc7LD']
125,Soy Peor,Bad Bunny,21158,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,43109,ar,['5MT96Zz0ymUJNm8obKZQr0']
126,Borro Cassette,Maluma,21054,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,43109,ar,['6DUdDIRgLqCGq1DwkNWQTN']
127,Ay Mi Dios,IAmChino,20847,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,43109,ar,['6stYbAJgTszHAHZMPxWWCY']
128,Vacaciones,Wisin,20771,https://open.spotify.com/track/1rXojdsUqqxGj2WCmJGWHP,43109,ar,['1rXojdsUqqxGj2WCmJGWHP']
129,Crimen,Gustavo Cerati,20731,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp,43109,ar,['3oqWr0jDWNXxWufNogGREp']
130,Lola,Duki,20627,https://open.spotify.com/track/1zZY7jIGBBGfUCSgNsVuRg,43109,ar,['1zZY7jIGBBGfUCSgNsVuRg']
131,La Noche No Es para Dormir,Mano Arriba,20621,https://open.spotify.com/track/3gEebOzxHpEwElicl1XBy0,43109,ar,['3gEebOzxHpEwElicl1XBy0']
132,Thats What I Like,Bruno Mars,20506,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,43109,ar,['0KKkJNfGyhkQ5aFogxQAPU']
133,No Me Olvides,La Beriso,20499,https://open.spotify.com/track/7LDUiraavMZ6mb8hK3mXkj,43109,ar,['7LDUiraavMZ6mb8hK3mXkj']
134,Juraste,Sky,20389,https://open.spotify.com/track/1xrbyp16GiuTEttWGqNQE6,43109,ar,['1xrbyp16GiuTEttWGqNQE6']
135,Me Gusta,Ciro y los Persas,20361,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf,43109,ar,['3pMo77B4r1NwwIK78lO4xf']
136,No Te Hagas,Jory Boy,20293,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,43109,ar,['5hKjEpYrJIJs6uPl7zw6Y6']
137,Ahora Me Llama - Remix,Karol G,20286,https://open.spotify.com/track/63yOvxSAB02K45KDnZscS0,43109,ar,['63yOvxSAB02K45KDnZscS0']
138,Thunder,Imagine Dragons,19978,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,43109,ar,['0tKcYR2II1VCQWT79i5NrW']
139,Finesse (Remix) [feat. Cardi B],Bruno Mars,19966,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,43109,ar,['3Vo4wInECJQuz9BIBMOu8i']
140,Vai malandra (feat. Tropkillaz e DJ Yuri Martins),Anitta,19877,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7,43109,ar,['6u0EAxf1OJTLS7CvInuNd7']
141,Lejos,Dame 5,19834,https://open.spotify.com/track/6Kk4fza1rX70tVY3ZZcsic,43109,ar,['6Kk4fza1rX70tVY3ZZcsic']
142,Joga O Bum Bum Tam Tam,MC Fioti,19730,https://open.spotify.com/track/58tUwXG7xKE7gzNOp6Msca,43109,ar,['58tUwXG7xKE7gzNOp6Msca']
143,Vitamina,Maluma,19540,https://open.spotify.com/track/5W9oqM9MkYU0DVBic748ZJ,43109,ar,['5W9oqM9MkYU0DVBic748ZJ']
144,No vaya a ser,Pablo Alborán,19411,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU,43109,ar,['6ZZOdrcqRZzTCwGlsy00SU']
145,Photograph,Ed Sheeran,19238,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,43109,ar,['6fxVffaTuwjgEk5h9QyRjy']
146,Romance,Nacho,19198,https://open.spotify.com/track/2ljGNdaz00VLUfqVfJjCAb,43109,ar,['2ljGNdaz00VLUfqVfJjCAb']
147,24K Magic,Bruno Mars,19184,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,43109,ar,['6b8Be6ljOzmkOmFslEb23P']
148,Alguien Robo,Sebastian Yatra,18866,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,43109,ar,['5i50gKdLAjjIr7UxRT5IVy']
149,Imitadora,Romeo Santos,18798,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,43109,ar,['6r46lnXFbE9fr2d3KNaGbe']
150,Mil Horas,Los Abuelos De La Nada,18707,https://open.spotify.com/track/7uKe068f3goRFEhH6MCbun,43109,ar,['7uKe068f3goRFEhH6MCbun']
151,La Bicicleta,Carlos Vives,18444,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,43109,ar,['0sXvAOmXgjR2QUqLK1MltU']
152,Believer,Imagine Dragons,18431,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,43109,ar,['0CcQNd8CINkwQfe1RDtGV6']
153,Baila Morena,Dame 5,18319,https://open.spotify.com/track/5ut9BH3m0lH2kRfZc3YSKV,43109,ar,['5ut9BH3m0lH2kRfZc3YSKV']
154,La Realidad (Remix),Pusho,18314,https://open.spotify.com/track/2PgsOTPkF25VJ9cZmUjSKE,43109,ar,['2PgsOTPkF25VJ9cZmUjSKE']
155,SUBEME LA RADIO,Enrique Iglesias,18230,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,43109,ar,['7nKBxz47S9SD79N086fuhn']
156,The Scientist,Coldplay,18213,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,43109,ar,['75JFxkI2RXiU7L9VXzMkle']
157,Rocanroles Sin Destino,Callejeros,18132,https://open.spotify.com/track/46yA2K9FA0PaCbeWkezvFC,43109,ar,['46yA2K9FA0PaCbeWkezvFC']
158,I Feel It Coming,The Weeknd,18028,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,43109,ar,['5GXAXm5YOmYT0kL5jHvYBt']
159,Balada Del Diablo y La Muerte,La Renga,17831,https://open.spotify.com/track/4ObkiTmpsSU31gqGhTb8SH,43109,ar,['4ObkiTmpsSU31gqGhTb8SH']
160,A Fuego - Remix,DrefQuila,17789,https://open.spotify.com/track/2i0FJ19sVfhcv5Npr2dEZv,43109,ar,['2i0FJ19sVfhcv5Npr2dEZv']
161,Sign of the Times,Harry Styles,17646,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,43109,ar,['5Ohxk2dO5COHF1krpoPigN']
162,Terremoto Pa Tu Cola,El Apache Ness,17640,https://open.spotify.com/track/1J9WTzQ3ZU6sAUdhdkTOCn,43109,ar,['1J9WTzQ3ZU6sAUdhdkTOCn']
163,Llamame Mas Temprano,Mano Arriba,17346,https://open.spotify.com/track/5aHJug2wnupoGfgfxRudsk,43109,ar,['5aHJug2wnupoGfgfxRudsk']
164,Diabla - Official Remix,Farruko,17314,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,43109,ar,['2OxUtaKYeahAGNaBiahXtR']
165,La Dama,Karol G,17249,https://open.spotify.com/track/18Lf9mbzkZnQDjksUhpIqY,43109,ar,['18Lf9mbzkZnQDjksUhpIqY']
166,Madrugada,La Beriso,17241,https://open.spotify.com/track/4SGCn3ZVXa7bepHuAdQvC9,43109,ar,['4SGCn3ZVXa7bepHuAdQvC9']
167,Despacito - Remix,Luis Fonsi,17229,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,43109,ar,['5CtI0qwDJkDQGwXD1H1cLb']
168,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld,17229,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,43109,ar,['5AEtlRudpgdT5FtNiuly6Y']
169,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,17215,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,43109,ar,['6kex4EBAj0WHXDKZMEJaaF']
170,Flaca,Andrés Calamaro,17136,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED,43109,ar,['1p7m9H4H8s0Y7SgRm7j3ED']
171,Te Quiero Pa´Mi,Don Omar,17118,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,43109,ar,['3BY2mafsbsoKGqS380Xnuz']
172,Personalmente,Las Pelotas,17103,https://open.spotify.com/track/7q7XFO9av9VpNJSXKJwJxD,43109,ar,['7q7XFO9av9VpNJSXKJwJxD']
173,Friends (with BloodPop®),Justin Bieber,17056,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,43109,ar,['7nZmah2llfvLDiUjm0kiyz']
174,Por Favor - Spanglish Version,Fifth Harmony,17029,https://open.spotify.com/track/2vHDurkzJ8dhCzoPzqiE2C,43109,ar,['2vHDurkzJ8dhCzoPzqiE2C']
175,Báilame,Nacho,16986,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C,43109,ar,['7lRsNbdOGykkMAgsqs4R1C']
176,El Granjero,Arcangel,16973,https://open.spotify.com/track/7k3SjypJ8lF9WWu8Op0We0,43109,ar,['7k3SjypJ8lF9WWu8Op0We0']
177,Una Cerveza,Rafaga,16886,https://open.spotify.com/track/3LNZSTiwQYL7BnTfHvIOII,43109,ar,['3LNZSTiwQYL7BnTfHvIOII']
178,Besarte,Rombai,16881,https://open.spotify.com/track/6Ar0Rcqv4AMonCshpAIheB,43109,ar,['6Ar0Rcqv4AMonCshpAIheB']
179,Theres Nothing Holdin Me Back,Shawn Mendes,16849,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,43109,ar,['79cuOz3SPQTuFrp8WgftAu']
180,A las Nueve,No Te Va Gustar,16815,https://open.spotify.com/track/0uuEqOyKlABOB7hzWKcEeG,43109,ar,['0uuEqOyKlABOB7hzWKcEeG']
181,Rompecabezas de Amor,Las Pastillas del Abuelo,16763,https://open.spotify.com/track/6qs5C2MEAHfF2jUdEzpWut,43109,ar,['6qs5C2MEAHfF2jUdEzpWut']
182,Persiana Americana,Soda Stereo,16726,https://open.spotify.com/track/7JZP7kQsuFFWOrtAI7uNiW,43109,ar,['7JZP7kQsuFFWOrtAI7uNiW']
183,Reggaetón Lento (Remix),CNCO,16604,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF,43109,ar,['5PB8zB1MOZASboLquvinMF']
